Disease,Disease_id,Gene,Gene_id,UniProt,Gene_Full_Name,Protein_Class,N_diseases_g,DSI_g,DPI_g,pLI,Score_gda,EL_gda,EI_gda,N_PMIDs,N_SNPs_gda,First_Ref,Last_Ref
Rheumatoid Arthritis,C0003873,TRIM26,7726,Q12899,tripartite motif containing 26,,31,0.705,0.577,0.17836,0.1,,1,2,1,2007,2009
Rheumatoid Arthritis,C0003873,ZNF175,7728,Q9Y473,zinc finger protein 175,,7,0.821,0.231,1.27E-07,0.1,,1,1,1,2013,2013
Rheumatoid Arthritis,C0003873,ZSCAN26,7741,Q16670,zinc finger and SCAN domain containing 26,,2,0.931,0.115,,0.1,,1,1,1,2009,2009
Rheumatoid Arthritis,C0003873,DDR1,780,Q08345,discoidin domain receptor tyrosine kinase 1,Kinase,195,0.497,0.808,4.63E-06,0.1,,1,2,1,2007,2009
Rheumatoid Arthritis,C0003873,DDA1,79016,Q9BW61,DET1 and DDB1 associated 1,,17,0.736,0.308,0.93718,0.1,,1,1,1,2014,2014
Rheumatoid Arthritis,C0003873,FTO,79068,Q9C0B1,FTO alpha-ketoglutarate dependent dioxygenase,,286,0.486,0.885,8.36E-08,0.1,,1,1,1,2018,2018
Rheumatoid Arthritis,C0003873,BAG6,7917,P46379,BAG cochaperone 6,Enzyme modulator,40,0.674,0.615,1,0.1,,1,3,12,2007,2011
Rheumatoid Arthritis,C0003873,GPANK1,7918,O95872,G-patch domain and ankyrin repeats 1,,12,0.769,0.385,3.24E-07,0.1,,1,3,3,2007,2011
Rheumatoid Arthritis,C0003873,HSD17B8,7923,Q92506,hydroxysteroid 17-beta dehydrogenase 8,Enzyme,9,0.805,0.346,0.000036923,0.1,,1,2,2,2007,2009
Rheumatoid Arthritis,C0003873,OR2H2,7932,O95918,olfactory receptor family 2 subfamily H member 2,G-protein coupled receptor,1,1,0.115,0.000019104,0.1,,1,1,2,2009,2009
Rheumatoid Arthritis,C0003873,RNASEH2B,79621,Q5TBB1,ribonuclease H2 subunit B,,115,0.595,0.615,3.26E-09,0.1,,1,1,1,2015,2015
Rheumatoid Arthritis,C0003873,AIMP2,7965,Q13155,aminoacyl tRNA synthetase complex interacting multifunctional protein 2,,555,0.393,0.923,0.008024,0.1,,1,23,0,2003,2019
Rheumatoid Arthritis,C0003873,AGBL2,79841,Q5U5Z8,ATP/GTP binding protein like 2,Enzyme,55,0.644,0.654,3.96E-16,0.1,,0.885,26,1,2007,2020
Rheumatoid Arthritis,C0003873,RPP21,79897,Q9H633,ribonuclease P/MRP subunit p21,Enzyme,5,0.839,0.269,0.000048992,0.1,,1,1,1,2009,2009
Rheumatoid Arthritis,C0003873,ATAT1,79969,Q5SQI0,alpha tubulin acetyltransferase 1,,31,0.7,0.5,1.32E-07,0.1,,1,2,1,2007,2009
Rheumatoid Arthritis,C0003873,SPSB1,80176,Q96BD6,splA/ryanodine receptor domain and SOCS box containing 1,,26,0.722,0.577,0.51982,0.1,,1,1,1,2013,2013
Rheumatoid Arthritis,C0003873,ALPK1,80216,Q96QP1,alpha kinase 1,Kinase,54,0.644,0.615,1.02E-19,0.1,,1,1,1,2019,2019
Rheumatoid Arthritis,C0003873,CUL5,8065,Q93034,cullin 5,Enzyme,32,0.691,0.577,1,0.1,,1,1,1,2019,2019
Rheumatoid Arthritis,C0003873,SLC44A4,80736,Q53GD3,solute carrier family 44 member 4,Transporter,39,0.678,0.615,1.00E-14,0.1,,1,3,9,2007,2011
Rheumatoid Arthritis,C0003873,VWA7,80737,Q9Y334,von Willebrand factor A domain containing 7,,6,0.839,0.308,2.31E-11,0.1,,1,1,3,2011,2011
Rheumatoid Arthritis,C0003873,LY6G6C,80740,O95867,lymphocyte antigen 6 family member G6C,,7,0.821,0.385,0.00049312,0.1,,1,1,1,2011,2011
Rheumatoid Arthritis,C0003873,LY6G5C,80741,Q5SRR4,lymphocyte antigen 6 family member G5C,,3,0.931,0.192,0.40546,0.1,,1,2,1,2007,2009
Rheumatoid Arthritis,C0003873,ZNRD1ASP,80862,,"zinc ribbon domain containing 1 antisense, pseudogene",,34,0.691,0.538,,0.1,,1,2,2,2007,2009
Rheumatoid Arthritis,C0003873,PRRT1,80863,Q99946,proline rich transmembrane protein 1,,6,0.821,0.269,0.29845,0.1,,1,1,1,2011,2011
Rheumatoid Arthritis,C0003873,EGFL8,80864,Q99944,EGF like domain multiple 8,Calcium-binding protein,12,0.792,0.269,1.13E-07,0.1,,1,3,2,2007,2011
Rheumatoid Arthritis,C0003873,CDR3,8163,,Cerebellar degeneration-related autoantigen-3,,233,0.472,0.808,,0.1,,0.875,16,0,1992,2019
Rheumatoid Arthritis,C0003873,OR5V1,81696,Q9UGF6,olfactory receptor family 5 subfamily V member 1,G-protein coupled receptor,23,0.769,0.385,0.013153,0.1,,1,1,2,2009,2009
Rheumatoid Arthritis,C0003873,OR12D3,81797,Q9UGF7,olfactory receptor family 12 subfamily D member 3,G-protein coupled receptor,27,0.743,0.385,0.0078534,0.1,,1,1,1,2009,2009
Rheumatoid Arthritis,C0003873,CASP3,836,P42574,caspase 3,Enzyme,819,0.351,0.923,0.10017,0.1,,1,10,0,2006,2018
Rheumatoid Arthritis,C0003873,UQCC2,84300,Q9BRT2,ubiquinol-cytochrome c reductase complex assembly factor 2,,30,0.705,0.462,0.01866,0.1,,1,3,10,2007,2011
Rheumatoid Arthritis,C0003873,DHX16,8449,O60231,DEAH-box helicase 16,Enzyme,24,0.716,0.5,1.60E-12,0.1,,1,2,3,2007,2009
Rheumatoid Arthritis,C0003873,PGBD1,84547,Q96JS3,piggyBac transposable element derived 1,,7,0.821,0.269,4.73E-10,0.1,,1,1,1,2009,2009
Rheumatoid Arthritis,C0003873,HAVCR2,84868,Q8TDQ0,hepatitis A virus cellular receptor 2,,299,0.45,0.808,0.03866,0.1,,0.857,14,2,2004,2019
Rheumatoid Arthritis,C0003873,AIFM2,84883,Q9BRQ8,apoptosis inducing factor mitochondria associated 2,Enzyme,9,0.839,0.192,0.000011064,0.1,,1,1,1,2019,2019
Rheumatoid Arthritis,C0003873,CEP89,84902,Q96ST8,centrosomal protein 89,,9,0.931,0.192,8.35E-26,0.1,,1,1,1,2011,2011
Rheumatoid Arthritis,C0003873,PPIL4,85313,Q8WUA2,peptidylprolyl isomerase like 4,,6,0.861,0.154,1.69E-09,0.1,,1,2,1,2014,2019
Rheumatoid Arthritis,C0003873,TNFSF11,8600,O14788,TNF superfamily member 11,Signaling,327,0.453,0.846,0.0049159,0.1,,1,58,3,1999,2020
Rheumatoid Arthritis,C0003873,TNFRSF11A,8792,Q9Y6Q6,TNF receptor superfamily member 11a,,270,0.48,0.846,0.0087667,0.1,,0.867,15,2,2001,2019
Rheumatoid Arthritis,C0003873,SYNGAP1,8831,Q96PV0,synaptic Ras GTPase activating protein 1,Enzyme modulator,145,0.584,0.577,1,0.1,,1,1,2,2009,2009
Rheumatoid Arthritis,C0003873,STK19,8859,P49842,serine/threonine kinase 19,,28,0.691,0.5,6.74E-09,0.1,,1,3,5,2007,2011
Rheumatoid Arthritis,C0003873,NAV2,89797,Q8IVL1,neuron navigator 2,,27,0.722,0.385,0.99995,0.1,,1,1,1,2018,2018
Rheumatoid Arthritis,C0003873,TRIM15,89870,Q9C019,tripartite motif containing 15,,17,0.743,0.308,7.76E-09,0.1,,1,2,1,2007,2009
Rheumatoid Arthritis,C0003873,CCNG2,901,Q16589,cyclin G2,Enzyme modulator,59,0.615,0.577,0.0096861,0.1,,1,1,1,2013,2013
Rheumatoid Arthritis,C0003873,SOCS3,9021,O14543,suppressor of cytokine signaling 3,Enzyme modulator,375,0.434,0.808,0.74613,0.1,,0.9,10,0,2001,2019
Rheumatoid Arthritis,C0003873,IL33,90865,O95760,interleukin 33,,487,0.409,0.885,8.29E-10,0.1,,1,23,2,2007,2019
Rheumatoid Arthritis,C0003873,RABEP1,9135,Q15276,"rabaptin, RAB GTPase binding effector protein 1",,15,0.792,0.423,0.99851,0.1,,1,2,1,2014,2019
Rheumatoid Arthritis,C0003873,IL32,9235,P24001,interleukin 32,,200,0.495,0.731,3.75E-09,0.1,,1,19,1,2005,2018
Rheumatoid Arthritis,C0003873,CD14,929,P08571,CD14 molecule,,551,0.392,0.885,0.000048813,0.1,,0.943,35,0,1992,2019
Rheumatoid Arthritis,C0003873,MS4A1,931,P11836,membrane spanning 4-domains A1,Receptor,451,0.411,0.846,0.000050781,0.1,,0.882,17,0,2001,2019
Rheumatoid Arthritis,C0003873,PPT2,9374,Q9UMR5,palmitoyl-protein thioesterase 2,Enzyme,27,0.751,0.5,0.0045415,0.1,,1,3,6,2007,2011
Rheumatoid Arthritis,C0003873,GRAP2,9402,O75791,GRB2 related adaptor protein 2,,538,0.394,0.923,0.00015256,0.1,,1,23,1,2003,2019
Rheumatoid Arthritis,C0003873,FADS2,9415,O95864,fatty acid desaturase 2,,140,0.575,0.692,0.99815,0.1,,1,3,1,2009,2019
Rheumatoid Arthritis,C0003873,GABBR2,9568,O75899,gamma-aminobutyric acid type B receptor subunit 2,G-protein coupled receptor,81,0.65,0.538,0.99999,0.1,,1,1,1,2018,2018
Rheumatoid Arthritis,C0003873,CLOCK,9575,O15516,clock circadian regulator,,309,0.463,0.885,0.99957,0.1,,1,10,0,2013,2020
Rheumatoid Arthritis,C0003873,CD40LG,959,P29965,CD40 ligand,Signaling,453,0.414,0.846,0.72079,0.1,,0.917,24,0,1995,2019
Rheumatoid Arthritis,C0003873,CD44,960,P16070,CD44 molecule (Indian blood group),,711,0.363,0.962,2.45E-07,0.1,,1,12,0,1997,2018
Rheumatoid Arthritis,C0003873,MDC1,9656,Q14676,mediator of DNA damage checkpoint 1,,56,0.628,0.692,2.27E-08,0.1,,1,1,1,2009,2009
Rheumatoid Arthritis,C0003873,CD68,968,P34810,CD68 molecule,Transporter,452,0.408,0.808,1.41E-06,0.1,,1,14,0,1989,2015
Rheumatoid Arthritis,C0003873,N4BP1,9683,O75113,NEDD4 binding protein 1,Nucleic acid binding,12,0.78,0.308,0.62056,0.1,,1,1,1,2013,2013
Rheumatoid Arthritis,C0003873,PRORP,9692,O15091,protein only RNase P catalytic subunit,,12,0.769,0.269,1.33E-13,0.1,,1,1,1,2018,2018
Rheumatoid Arthritis,C0003873,RIPOR2,9750,Q9Y4F9,RHO family interacting cell polarization regulator 2,,20,0.792,0.269,0.92284,0.1,,1,1,1,2009,2009
Rheumatoid Arthritis,C0003873,CTIF,9811,O43310,cap binding complex dependent translation initiation factor,Nucleic acid binding,10,0.821,0.231,0.99994,0.1,,1,1,1,2009,2009
Rheumatoid Arthritis,C0003873,SMG7,9887,Q92540,SMG7 nonsense mediated mRNA decay factor,,10,0.805,0.346,0.99998,0.1,,1,2,1,2016,2019
Rheumatoid Arthritis,C0003873,TNFSF15,9966,O95150,TNF superfamily member 15,Signaling,143,0.531,0.692,0.0028159,0.1,,1,12,3,2007,2019
Rheumatoid Arthritis,C0003873,EBI3,10148,Q14213,Epstein-Barr virus induced 3,Signaling,233,0.474,0.808,0.10797,0.09,,1,9,0,2004,2019
Rheumatoid Arthritis,C0003873,CDKN2A,1029,P42771;Q8N726,cyclin dependent kinase inhibitor 2A,,1314,0.3,0.885,0.39474,0.09,,1,9,1,1989,2018
Rheumatoid Arthritis,C0003873,CNTRL,11064,Q7Z7A1,centriolin,,29,0.711,0.423,1.89E-54,0.09,,0.889,9,0,2011,2019
Rheumatoid Arthritis,C0003873,CDC42EP1,11135,Q00587,CDC42 effector protein 1,,17,0.751,0.346,0.000025355,0.09,,0.889,9,0,2011,2019
Rheumatoid Arthritis,C0003873,COMP,1311,P49747,cartilage oligomeric matrix protein,,230,0.503,0.808,1.35E-09,0.09,,1,9,0,1997,2017
Rheumatoid Arthritis,C0003873,PARP1,142,P09874,poly(ADP-ribose) polymerase 1,,565,0.389,0.923,0.00033366,0.09,,0.778,9,3,2003,2015
Rheumatoid Arthritis,C0003873,CX3CR1,1524,P49238,C-X3-C motif chemokine receptor 1,G-protein coupled receptor,310,0.457,0.885,0.061371,0.09,,0.889,9,0,2001,2018
Rheumatoid Arthritis,C0003873,ACE,1636,P12821,angiotensin I converting enzyme,Enzyme,1082,0.328,0.923,1.03E-37,0.09,,1,9,0,2000,2020
Rheumatoid Arthritis,C0003873,FCGR2B,2213,P31994,Fc fragment of IgG receptor IIb,Cell adhesion,155,0.522,0.846,0.45637,0.09,,0.778,9,2,2002,2017
Rheumatoid Arthritis,C0003873,FOXO3,2309,O43524,forkhead box O3,,381,0.431,0.808,0.98806,0.09,,0.889,9,1,2008,2019
Rheumatoid Arthritis,C0003873,FOS,2353,P01100,"Fos proto-oncogene, AP-1 transcription factor subunit",Transcription factor,528,0.411,0.885,0.26176,0.09,,1,9,0,1992,2017
Rheumatoid Arthritis,C0003873,HAVCR1,26762,Q96D42,hepatitis A virus cellular receptor 1,,217,0.489,0.885,8.51E-07,0.09,,1,9,1,2004,2019
Rheumatoid Arthritis,C0003873,HLA-DMA,3108,P28067,"major histocompatibility complex, class II, DM alpha",Immune response,63,0.608,0.654,0.002381,0.09,,0.556,9,0,1997,2013
Rheumatoid Arthritis,C0003873,IL3,3562,P08700,interleukin 3,,211,0.489,0.731,2.59E-09,0.09,,0.889,9,2,1988,2018
Rheumatoid Arthritis,C0003873,JUN,3725,P05412,"Jun proto-oncogene, AP-1 transcription factor subunit",Transcription factor,344,0.442,0.885,0.05962,0.09,,1,9,0,1996,2019
Rheumatoid Arthritis,C0003873,CX3CL1,6376,P78423,C-X3-C motif chemokine ligand 1,Signaling,243,0.478,0.808,0.60837,0.09,,0.889,9,0,1999,2018
Rheumatoid Arthritis,C0003873,THBS1,7057,P07996,thrombospondin 1,,480,0.407,0.885,0.99985,0.09,,1,9,0,2006,2018
Rheumatoid Arthritis,C0003873,CCR2,729230,P41597,C-C motif chemokine receptor 2,,436,0.418,0.846,0.023412,0.09,,0.889,9,0,2003,2019
Rheumatoid Arthritis,C0003873,LRPPRC,10128,P42704,leucine rich pentatricopeptide repeat containing,,220,0.493,0.769,2.30E-10,0.08,,0.875,8,0,2000,2020
Rheumatoid Arthritis,C0003873,FSTL1,11167,Q12841,follistatin like 1,Enzyme modulator,128,0.541,0.808,0.89403,0.08,,0.875,8,0,1998,2018
Rheumatoid Arthritis,C0003873,LINC02605,112935892,,long intergenic non-protein coding RNA 2605,,203,0.49,0.769,,0.08,,1,8,0,2005,2018
Rheumatoid Arthritis,C0003873,CSF1,1435,P09603,colony stimulating factor 1,,259,0.473,0.808,0.99634,0.08,,1,8,0,1988,2019
Rheumatoid Arthritis,C0003873,CARD8,22900,Q9Y2G2,caspase recruitment domain family member 8,,78,0.59,0.731,1.77E-06,0.08,,0.75,8,1,2007,2018
Rheumatoid Arthritis,C0003873,IL4R,3566,P24394,interleukin 4 receptor,Receptor,242,0.474,0.846,0.00023013,0.08,,1,8,4,2006,2014
Rheumatoid Arthritis,C0003873,IL7R,3575,P16871,interleukin 7 receptor,Receptor,231,0.487,0.769,3.76E-07,0.08,,1,8,2,2009,2019
Rheumatoid Arthritis,C0003873,MMP8,4317,P22894,matrix metallopeptidase 8,Enzyme,213,0.488,0.808,1.07E-24,0.08,,1,8,0,1999,2019
Rheumatoid Arthritis,C0003873,WG,474168,,Wegener granulomatosis,,61,0.595,0.808,,0.08,,1,8,0,2009,2019
Rheumatoid Arthritis,C0003873,PRKN,5071,O60260,parkin RBR E3 ubiquitin protein ligase,Enzyme,409,0.431,0.846,6.93E-07,0.08,,1,8,0,2005,2019
Rheumatoid Arthritis,C0003873,SOST,50964,Q9BQB4,sclerostin,,270,0.474,0.808,0.86731,0.08,,0.875,8,0,2017,2020
Rheumatoid Arthritis,C0003873,TREM1,54210,Q9NP99,triggering receptor expressed on myeloid cells 1,,172,0.515,0.808,0.0062776,0.08,,0.875,8,0,2009,2019
Rheumatoid Arthritis,C0003873,MAPK3,5595,P27361,mitogen-activated protein kinase 3,Kinase,647,0.379,0.885,0.036884,0.08,,1,8,0,2006,2019
Rheumatoid Arthritis,C0003873,MYDGF,56005,Q969H8,myeloid derived growth factor,,295,0.451,0.846,3.49E-06,0.08,,1,8,0,2007,2019
Rheumatoid Arthritis,C0003873,PTX3,5806,P26022,pentraxin 3,,296,0.457,0.808,0.000069827,0.08,,0.875,8,0,2000,2020
Rheumatoid Arthritis,C0003873,RFC1,5981,P35251,replication factor C subunit 1,,144,0.541,0.808,0.97305,0.08,,1,8,0,2007,2019
Rheumatoid Arthritis,C0003873,CXCR5,643,P32302,C-X-C motif chemokine receptor 5,G-protein coupled receptor,146,0.524,0.769,0.72861,0.08,,1,8,0,2005,2020
Rheumatoid Arthritis,C0003873,ADAM17,6868,P78536,ADAM metallopeptidase domain 17,,316,0.453,0.808,0.99528,0.08,,1,8,0,2001,2019
Rheumatoid Arthritis,C0003873,TPO,7173,P07202,thyroid peroxidase,Enzyme,306,0.455,0.846,1.82E-21,0.08,,0.875,8,0,2017,2020
Rheumatoid Arthritis,C0003873,C3,718,P01024,complement C3,Enzyme modulator,343,0.445,0.885,0.90421,0.08,,1,8,0,1986,2018
Rheumatoid Arthritis,C0003873,ARHGEF5,7984,Q12774,Rho guanine nucleotide exchange factor 5,,140,0.526,0.808,7.59E-14,0.08,,1,8,0,2004,2019
Rheumatoid Arthritis,C0003873,SYVN1,84447,Q86TM6,synoviolin 1,,79,0.599,0.731,0.9997,0.08,,1,8,0,2003,2019
Rheumatoid Arthritis,C0003873,TNFRSF6B,8771,O95407,TNF receptor superfamily member 6b,,145,0.528,0.731,0.000003874,0.08,,1,8,0,2007,2018
Rheumatoid Arthritis,C0003873,IL18R1,8809,Q13478,interleukin 18 receptor 1,Receptor,234,0.473,0.808,0.000008625,0.08,,0.875,8,0,2003,2019
Rheumatoid Arthritis,C0003873,TIMELESS,8914,Q9UNS1,timeless circadian regulator,,140,0.533,0.808,9.85E-35,0.08,,1,8,0,2004,2019
Rheumatoid Arthritis,C0003873,PTGES,9536,O14684,prostaglandin E synthase,,150,0.54,0.769,0.71317,0.08,,1,8,0,2003,2017
Rheumatoid Arthritis,C0003873,SEMA3A,10371,Q14563,semaphorin 3A,Signaling,202,0.5,0.808,0.9779,0.07,,1,7,0,2013,2020
Rheumatoid Arthritis,C0003873,ANP32B,10541,Q92688,acidic nuclear phosphoprotein 32 family member B,Enzyme modulator,120,0.541,0.731,0.95827,0.07,,1,7,0,2005,2019
Rheumatoid Arthritis,C0003873,CDAN1,146059,Q8IWY9,codanin 1,,77,0.61,0.731,1.11E-12,0.07,,1,7,0,2017,2020
Rheumatoid Arthritis,C0003873,CTSK,1513,P43235,cathepsin K,Enzyme,221,0.497,0.808,0.000030989,0.07,,1,7,0,1997,2020
Rheumatoid Arthritis,C0003873,CBLL2,158506,Q8N7E2,Cbl proto-oncogene like 2,Enzyme,235,0.476,0.808,,0.07,,1,7,0,2005,2019
Rheumatoid Arthritis,C0003873,ETS1,2113,P14921,"ETS proto-oncogene 1, transcription factor",Transcription factor,327,0.444,0.731,0.7816,0.07,,1,7,2,2001,2017
Rheumatoid Arthritis,C0003873,F2RL1,2150,P55085,F2R like trypsin receptor 1,G-protein coupled receptor,256,0.48,0.769,0.00014843,0.07,,1,7,0,2007,2018
Rheumatoid Arthritis,C0003873,IFNL1,282618,Q8IU54,interferon lambda 1,,73,0.599,0.654,0.00028469,0.07,,0.714,7,0,2013,2020
Rheumatoid Arthritis,C0003873,ANGPT2,285,O15123,angiopoietin 2,Signaling,457,0.41,0.846,0.83208,0.07,,1,7,5,2002,2019
Rheumatoid Arthritis,C0003873,CD274,29126,Q9NZQ7,CD274 molecule,Receptor,1011,0.324,0.923,0.01916,0.07,,0.857,7,0,2007,2018
Rheumatoid Arthritis,C0003873,ICOS,29851,Q9Y6W8,inducible T cell costimulator,,193,0.502,0.731,0.031284,0.07,,1,7,0,2003,2018
Rheumatoid Arthritis,C0003873,CFH,3075,P08603,complement factor H,,393,0.441,0.885,0.86061,0.07,,0.857,7,2,1990,2012
Rheumatoid Arthritis,C0003873,IL12B,3593,P29460,interleukin 12B,Signaling,249,0.48,0.885,0.00011439,0.07,,0.714,7,1,2005,2017
Rheumatoid Arthritis,C0003873,KIR2DS1,3806,Q14954,"killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 1",Receptor,123,0.537,0.769,,0.07,,1,7,0,2006,2019
Rheumatoid Arthritis,C0003873,LPA,4018,P08519,lipoprotein(a),Enzyme,340,0.444,0.769,6.59E-89,0.07,,1,7,0,1995,2019
Rheumatoid Arthritis,C0003873,MIR21,406991,,microRNA 21,,726,0.363,0.846,,0.07,,1,7,0,2014,2019
Rheumatoid Arthritis,C0003873,NFE2L2,4780,Q16236,"nuclear factor, erythroid 2 like 2",Enzyme,823,0.357,0.885,0.0035719,0.07,,1,7,0,2016,2019
Rheumatoid Arthritis,C0003873,NOS2,4843,P35228,nitric oxide synthase 2,,783,0.364,0.923,4.03E-15,0.07,,0.714,7,1,2002,2019
Rheumatoid Arthritis,C0003873,OSM,5008,P13725,oncostatin M,Signaling,188,0.505,0.769,0.58916,0.07,,1,7,0,2000,2015
Rheumatoid Arthritis,C0003873,P2RX7,5027,Q99572,purinergic receptor P2X 7,Ion channel,337,0.45,0.808,3.33E-11,0.07,,0.857,7,2,2008,2019
Rheumatoid Arthritis,C0003873,SERPINE1,5054,P05121,serpin family E member 1,Enzyme modulator,770,0.359,0.885,0.043609,0.07,,1,7,0,2005,2018
Rheumatoid Arthritis,C0003873,MBL3P,50639,,"mannose-binding lectin family member 3, pseudogene",,152,0.518,0.769,,0.07,,0.857,7,0,2000,2011
Rheumatoid Arthritis,C0003873,PML,5371,P29590,promyelocytic leukemia,,274,0.477,0.846,0.21291,0.07,,1,7,0,1998,2018
Rheumatoid Arthritis,C0003873,PPARG,5468,P37231,peroxisome proliferator activated receptor gamma,Nuclear receptor,877,0.358,0.885,0.029194,0.07,,1,7,2,2002,2019
Rheumatoid Arthritis,C0003873,S100A9,6280,P06702,S100 calcium binding protein A9,Calcium-binding protein,363,0.433,0.885,0.4777,0.07,,0.857,7,0,1990,2019
Rheumatoid Arthritis,C0003873,SAA2,6289,P0DJI9,serum amyloid A2,Transporter,103,0.568,0.731,2.70E-06,0.07,,1,7,0,1998,2004
Rheumatoid Arthritis,C0003873,CCL3,6348,P10147,C-C motif chemokine ligand 3,Signaling,282,0.46,0.885,0.34981,0.07,,1,7,0,1999,2019
Rheumatoid Arthritis,C0003873,TRIM21,6737,P19474,tripartite motif containing 21,,229,0.485,0.808,3.35E-09,0.07,,1,7,0,1985,2018
Rheumatoid Arthritis,C0003873,TAC1,6863,P20366,tachykinin precursor 1,,478,0.424,0.923,0.74608,0.07,,1,7,0,1998,2018
Rheumatoid Arthritis,C0003873,TLR5,7100,O60602,toll like receptor 5,,163,0.518,0.885,2.48E-13,0.07,,1,7,1,2010,2019
Rheumatoid Arthritis,C0003873,C4B,721,P0C0L4;P0C0L5,complement C4B (Chido blood group),Enzyme modulator,66,0.603,0.808,0.83464,0.07,,1,7,0,1989,2012
Rheumatoid Arthritis,C0003873,MUL1,79594,Q969V5,mitochondrial E3 ubiquitin protein ligase 1,,241,0.473,0.808,1.91E-06,0.07,,1,7,0,2005,2019
Rheumatoid Arthritis,C0003873,CALR,811,P27797,calreticulin,Calcium-binding protein,487,0.413,0.923,0.89133,0.07,,1,7,0,1985,2019
Rheumatoid Arthritis,C0003873,CASP1,834,P29466,caspase 1,Enzyme,444,0.413,0.885,0.000035183,0.07,,1,7,0,2010,2019
Rheumatoid Arthritis,C0003873,TNFSF13,8741,O75888,TNF superfamily member 13,,189,0.499,0.769,0.81724,0.07,,1,7,0,2005,2019
Rheumatoid Arthritis,C0003873,CD19,930,P15391,CD19 molecule,,365,0.43,0.885,0.90496,0.07,,1,7,0,1996,2016
Rheumatoid Arthritis,C0003873,CD34,947,P28906,CD34 molecule,,674,0.368,0.808,4.99E-06,0.07,,0.857,7,0,2004,2019
Rheumatoid Arthritis,C0003873,CD69,969,Q07108,CD69 molecule,,206,0.488,0.923,0.029691,0.07,,1,7,0,2001,2019
Rheumatoid Arthritis,C0003873,C4B_2,100293534,P0C0L4;P0C0L5,"complement component 4B (Chido blood group), copy 2",,31,0.67,0.731,,0.06,,1,6,0,1989,1992
Rheumatoid Arthritis,C0003873,KLRC4-KLRK1,100528032,P26718,KLRC4-KLRK1 readthrough,,246,0.469,0.769,,0.06,,1,6,0,2007,2018
Rheumatoid Arthritis,C0003873,ADM,133,P35318,adrenomedullin,Signaling,405,0.436,0.808,0.040831,0.06,,1,6,0,2004,2014
Rheumatoid Arthritis,C0003873,HT,140805,,Hashimoto thyroiditis,,170,0.505,0.731,,0.06,,0.833,6,0,2004,2019
Rheumatoid Arthritis,C0003873,DMD,1756,P11532,dystrophin,,484,0.423,0.923,1,0.06,,1,6,0,2002,2019
Rheumatoid Arthritis,C0003873,ESR2,2100,Q92731,estrogen receptor 2,Nuclear receptor,528,0.4,0.923,4.45E-08,0.06,,1,6,1,2009,2018
Rheumatoid Arthritis,C0003873,KLRK1,22914,P26718,killer cell lectin like receptor K1,,255,0.467,0.769,6.98E-14,0.06,,1,6,0,2007,2018
Rheumatoid Arthritis,C0003873,TBC1D9,23158,Q6ZT07,TBC1 domain family member 9,Enzyme,491,0.399,0.846,0.000028039,0.06,,1,6,0,1995,2015
Rheumatoid Arthritis,C0003873,FLT1,2321,P17948,fms related receptor tyrosine kinase 1,Kinase,424,0.419,0.846,0.99983,0.06,,1,6,2,2006,2019
Rheumatoid Arthritis,C0003873,FOLR2,2350,P14207,folate receptor beta,,105,0.559,0.654,5.48E-06,0.06,,1,6,0,1999,2019
Rheumatoid Arthritis,C0003873,IL17RA,23765,Q96F46,interleukin 17 receptor A,,159,0.529,0.808,0.00035636,0.06,,1,6,0,2002,2019
Rheumatoid Arthritis,C0003873,GABPA,2551,Q06546,GA binding protein transcription factor subunit alpha,Transcription factor,632,0.379,0.885,0.99812,0.06,,1,6,0,2016,2019
Rheumatoid Arthritis,C0003873,GCG,2641,P01275,glucagon,,441,0.431,0.885,0.034814,0.06,,0.833,6,0,2013,2019
Rheumatoid Arthritis,C0003873,GLP1R,2740,P43220,glucagon like peptide 1 receptor,G-protein coupled receptor,288,0.471,0.846,0.29347,0.06,,1,6,0,2017,2019
Rheumatoid Arthritis,C0003873,ANGPT1,284,Q15389,angiopoietin 1,Signaling,340,0.446,0.808,0.95208,0.06,,1,6,0,2002,2012
Rheumatoid Arthritis,C0003873,IGHV3-69-1,28402,,immunoglobulin heavy variable 3-69-1 (pseudogene),,102,0.561,0.654,,0.06,,1,6,0,1995,2007
Rheumatoid Arthritis,C0003873,GZMB,3002,P10144,granzyme B,Enzyme,290,0.453,0.808,3.67E-14,0.06,,1,6,1,2003,2018
Rheumatoid Arthritis,C0003873,HP,3240,P00738,haptoglobin,Enzyme,464,0.412,0.885,0.00001736,0.06,,1,6,0,1985,2017
Rheumatoid Arthritis,C0003873,AGBL3,340351,Q8NEM8,ATP/GTP binding protein like 3,,5,0.861,0.115,4.18E-16,0.06,,1,6,0,2017,2019
Rheumatoid Arthritis,C0003873,IL16,3603,Q14005,interleukin 16,Signaling,193,0.501,0.846,1.24E-10,0.06,,1,6,0,2000,2010
Rheumatoid Arthritis,C0003873,IRF4,3662,Q15306,interferon regulatory factor 4,Transcription factor,203,0.491,0.769,0.85677,0.06,,1,6,0,2014,2018
Rheumatoid Arthritis,C0003873,ITGAV,3685,P06756,integrin subunit alpha V,,141,0.526,0.769,0.00022844,0.06,,1,6,4,2007,2017
